	Measurement	Sample Name	Wavelength (nm)	Temperature Start (°C)	Temperature End (°C)	Run	Ramp Type	gi	file_name	Sample	bg in mM	[Buffer] in mM	Monovalent Ion	Concentration	Concentration Unit	deri_fit_Tm_C	deri_fit_dEd/dT	deri_fit_DTm	direct_melt_Tm_C	direct_melt_DTm	direct_melt_DH_J/mol	direct_melt_DDH	direct_melt_m1	direct_melt_Dm1	direct_melt_n1	direct_melt_Dn1	direct_melt_m2	direct_melt_Dm2	direct_melt_n2	direct_melt_Dn2	direct_melt_DS_J/mol/K	direct_melt_DDS
831	32	8.3 mM KCl	400.0	21.0	90.0	2	Heating	832	2024-01-25_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	8.3	mM																	
832	1	516 mM KCl	260.0	90.0	21.0	1	Cooling	833	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM	349.23999923701064	0.006998707780287449	0.08999999999991815	345.29309935811307	1.711830273857046	-144704.16784655105	11057.279509736809	0.004930553035746993	0.00010274745937040799	-1.0871861312210735	0.03276957741360395	0.005804941195796173	0.0003536172265912823	-1.3428988919499112	0.13018485460850732	-419.0763386686576	34.10049924315212
833	2	516 mM KCl	260.0	21.0	90.0	1	Heating	834	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM	349.14999999994996	0.007732463245346583	0.029999999999972715	342.4823524211197	1.3708021587610286	-200284.2027629408	12890.269344326533	0.005417402049308715	7.193319710960186e-05	-1.2554962058482784	0.023243186144005855	0.007205815176678359	0.00017715391577959874	-1.8513958122206542	0.06425923396148604	-584.8015272818185	39.97845857918974
834	3	516 mM KCl	260.0	90.0	21.0	2	Cooling	835	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM	349.21999923701065	0.0072985698050822305	0.009999999999990905	338.6657647053687	0.6841781979285755	-175952.70226443128	7171.884752030373	0.0054298081074321556	4.7918130369942514e-05	-1.2307791527060143	0.015408914182093753	0.006949285725751787	5.748213339661699e-05	-1.735273093265881	0.02090910247590321	-519.546764396177	22.226478450171037
835	4	516 mM KCl	260.0	21.0	90.0	2	Heating	836	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM	349.3099999999498	0.007972186945277874	0.009999999999990905	343.3807114163966	1.388103322247326	-191250.53484091692	11366.53912234218	0.005521353760645021	7.222258457294622e-05	-1.2735406935350306	0.023312196114580207	0.007315761241324544	0.00021252109470653745	-1.8676111424303337	0.07726751877625207	-556.9635348824215	35.3533604302021
836	5	116 mM KCl	260.0	90.0	21.0	1	Cooling	837	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM	344.2099992370152	0.0068840490542399525	0.06999999999993634	331.69374869048795	0.43871952962409627	-284157.5981955346	28460.037910109622	0.005628563257331707	5.003618106333579e-05	-1.311621109308945	0.01630853268437466	0.006706552004151549	1.5402573007633644e-05	-1.6666236248026043	0.005469885371236502	-856.6866252902747	86.9352623534058
837	6	116 mM KCl	260.0	21.0	90.0	1	Heating	838	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM	355.61999999994407	0.007849215285166761	0.0	399.99999999991303	5.041901784980477	-38905.7228489835	59103.95740846548	0.002194836508978112	0.0016651644662796742	-0.3041733165025853	0.454323698150516	-0.004394122449230765	0.3924465736852609	3.3467649750771127	166.37298137813647	-97.2643071224799	148.9858862304354
838	7	116 mM KCl	260.0	90.0	21.0	2	Cooling	839	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM	340.09999923701895	0.007227039776313358	0.14999999999986358	332.6620363762622	1.7418875150246542	-111500.72338275946	7130.295763446037	0.004933922667244589	8.312298785819285e-05	-1.072802844304377	0.02531208640886043	0.006580595831834523	0.0001568749510159745	-1.5882010782501592	0.057725568794273596	-335.1771804121494	23.189110465860132
839	8	116 mM KCl	260.0	21.0	90.0	2	Heating	840	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM	339.5299999999587	0.007046070858392727	0.01999999999998181	346.8992138930671	2.566563071604368	-114032.27069735104	8705.436671073243	0.004777470112967458	0.00012185237326207904	-1.0393684604290925	0.03737981764849478	0.002672956174759569	0.0010844767933932	-0.2065409084983257	0.39550789869615005	-328.7187348095343	27.52705585468248
840	9	66 mM KCl	260.0	90.0	21.0	1	Cooling	841	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM	338.11999923702075	0.0068062359745409895	0.009999999999990905	331.38752946656837	2.274135223373801	-103331.91249968605	7085.623346017562	0.004625489617694364	9.20269923393859e-05	-0.9798790910109466	0.027602248692130082	0.006026157784037605	0.000234237354331648	-1.4022281120764424	0.08557799675559492	-311.81593545785665	23.521509577015895
841	10	66 mM KCl	260.0	21.0	90.0	1	Heating	842	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM	348.7699999999503	0.007535364199160567	0.5799999999994725	348.157287329438	9.415182061942028	-69810.69215667606	4406.061259636495	0.0038520106974317143	0.00022189305655640192	-0.7607472731716795	0.06449043342227968	0.004088230744753148	0.002500363845305888	-0.6394799770272943	0.948816369677241	-200.51480953382674	18.077877231268648
842	11	66 mM KCl	260.0	90.0	21.0	2	Cooling	843	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM	337.9799992370209	0.007185694412232898	0.0	331.85773769855564	2.1648509707763464	-109389.6563491379	7439.8140571068125	0.004843982197115784	8.941071429236557e-05	-1.030074019857664	0.026914722977506075	0.006327380885936282	0.00025008103363042286	-1.478679438217194	0.09102830028611206	-329.62816268127057	24.568991404650532
843	12	66 mM KCl	260.0	21.0	90.0	2	Heating	844	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM	343.4099999999552	0.007735122312907568	0.03999999999996362	331.41723969604976	1.7521348131914647	-117818.97928198562	5185.8089201764815	0.005286779672963438	0.0001168549301750009	-1.1785923113396768	0.03577654094025724	0.0073593512621613665	0.00014888079894627882	-1.8488045238493618	0.05414857672061489	-355.5004543216885	17.526830069631192
844	13	31 mM KCl	260.0	90.0	21.0	1	Cooling	845	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM	335.23999923702337	0.0067127344887478145	0.049999999999954525	323.11509512801223	1.1910148309587711	-231054.134015519	34719.08106797693	0.005271063164391148	8.180434273856349e-05	-1.1457488499726927	0.025604049345552448	0.006521164479566243	3.123850153630731e-05	-1.5508125048225339	0.010920991559141925	-715.0830694677994	110.08695088970734
845	14	31 mM KCl	260.0	21.0	90.0	1	Heating	846	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM	338.2199999999599	0.00727223343302649	0.09999999999990905	324.75544516541913	2.21317643273526	-130578.9366414301	9988.866281683519	0.005380973753081891	0.00025152057127936895	-1.1887700454072316	0.07707271056317334	0.007261375976328194	9.40470890604762e-05	-1.8087592223669677	0.033811388394455334	-402.08390216495906	33.49828019787622
846	15	31 mM KCl	260.0	90.0	21.0	2	Cooling	847	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM	336.00999923702267	0.007132395944915569	0.06999999999993634	325.7669982601417	0.5270734569143456	-201771.6830276512	14471.596700920156	0.00544020670515142	4.0855023588375035e-05	-1.1784379843266795	0.012833380000714477	0.006810645375177803	2.9586913355828524e-05	-1.618888548100947	0.010432290624655177	-619.3742279152725	45.42526558977625
847	16	31 mM KCl	260.0	21.0	90.0	2	Heating	848	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM	345.4499999999533	0.007742287668338791	0.30999999999971806	333.17956036720636	6.460998183778661	-92398.7198986801	13305.563577073694	0.00488590714234176	0.00044748373054859193	-1.0182735246532932	0.13522811950918937	0.007037660548096828	0.0007397324729688729	-1.689862349757851	0.2746135572451551	-277.3240945418288	45.31296587217806
848	17	516 mM KCl	400.0	90.0	21.0	1	Cooling	849	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM																	
849	18	516 mM KCl	400.0	21.0	90.0	1	Heating	850	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM																	
850	19	516 mM KCl	400.0	90.0	21.0	2	Cooling	851	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM																	
851	20	516 mM KCl	400.0	21.0	90.0	2	Heating	852	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	516.0	mM																	
852	21	116 mM KCl	400.0	90.0	21.0	1	Cooling	853	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM																	
853	22	116 mM KCl	400.0	21.0	90.0	1	Heating	854	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM																	
854	23	116 mM KCl	400.0	90.0	21.0	2	Cooling	855	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM																	
855	24	116 mM KCl	400.0	21.0	90.0	2	Heating	856	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	116.0	mM																	
856	25	66 mM KCl	400.0	90.0	21.0	1	Cooling	857	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM																	
857	26	66 mM KCl	400.0	21.0	90.0	1	Heating	858	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM																	
858	27	66 mM KCl	400.0	90.0	21.0	2	Cooling	859	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM																	
859	28	66 mM KCl	400.0	21.0	90.0	2	Heating	860	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	66.0	mM																	
860	29	31 mM KCl	400.0	90.0	21.0	1	Cooling	861	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM																	
861	30	31 mM KCl	400.0	21.0	90.0	1	Heating	862	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM																	
862	31	31 mM KCl	400.0	90.0	21.0	2	Cooling	863	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM																	
863	32	31 mM KCl	400.0	21.0	90.0	2	Heating	864	2024-01-26_RNA_melting_KCl.csv	RNA	16.0	20.0	K(I)	31.0	mM																	
864	1	4.15 mM NaCl	260.0	90.0	21.0	1	Cooling	865	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
865	2	4.15 mM NaCl	260.0	21.0	90.0	1	Heating	866	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
866	3	4.15 mM NaCl	260.0	90.0	21.0	2	Cooling	867	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
867	4	4.15 mM NaCl	260.0	21.0	90.0	2	Heating	868	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
868	5	1.66 mM NaCl	260.0	90.0	21.0	1	Cooling	869	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
869	6	1.66 mM NaCl	260.0	21.0	90.0	1	Heating	870	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
870	7	1.66 mM NaCl	260.0	90.0	21.0	2	Cooling	871	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
871	8	1.66 mM NaCl	260.0	21.0	90.0	2	Heating	872	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
872	9	0.8 mM NaCl	260.0	90.0	21.0	1	Cooling	873	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
873	10	0.8 mM NaCl	260.0	21.0	90.0	1	Heating	874	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
874	11	0.8 mM NaCl	260.0	90.0	21.0	2	Cooling	875	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
875	12	0.8 mM NaCl	260.0	21.0	90.0	2	Heating	876	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
876	13	0.08 mM NaCl	260.0	90.0	21.0	1	Cooling	877	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
877	14	0.08 mM NaCl	260.0	21.0	90.0	1	Heating	878	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
878	15	0.08 mM NaCl	260.0	90.0	21.0	2	Cooling	879	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
879	16	0.08 mM NaCl	260.0	21.0	90.0	2	Heating	880	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
880	17	4.15 mM NaCl	400.0	90.0	21.0	1	Cooling	881	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
881	18	4.15 mM NaCl	400.0	21.0	90.0	1	Heating	882	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
882	19	4.15 mM NaCl	400.0	90.0	21.0	2	Cooling	883	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
883	20	4.15 mM NaCl	400.0	21.0	90.0	2	Heating	884	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	4.15	mM																	
884	21	1.66 mM NaCl	400.0	90.0	21.0	1	Cooling	885	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
885	22	1.66 mM NaCl	400.0	21.0	90.0	1	Heating	886	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
886	23	1.66 mM NaCl	400.0	90.0	21.0	2	Cooling	887	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
887	24	1.66 mM NaCl	400.0	21.0	90.0	2	Heating	888	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	1.66	mM																	
888	25	0.8 mM NaCl	400.0	90.0	21.0	1	Cooling	889	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
889	26	0.8 mM NaCl	400.0	21.0	90.0	1	Heating	890	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
890	27	0.8 mM NaCl	400.0	90.0	21.0	2	Cooling	891	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
891	28	0.8 mM NaCl	400.0	21.0	90.0	2	Heating	892	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.8	mM																	
892	29	0.08 mM NaCl	400.0	90.0	21.0	1	Cooling	893	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
893	30	0.08 mM NaCl	400.0	21.0	90.0	1	Heating	894	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
894	31	0.08 mM NaCl	400.0	90.0	21.0	2	Cooling	895	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
895	32	0.08 mM NaCl	400.0	21.0	90.0	2	Heating	896	2024-01-29_RNA_melting_NaCl_HEPES.csv	RNA	0.0	0.0	Na(I)	0.08	mM																	
896	1	26 mM NaCl	260.0	90.0	21.0	1	Cooling	897	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
897	2	26 mM NaCl	260.0	21.0	90.0	1	Heating	898	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
898	3	26 mM NaCl	260.0	90.0	21.0	2	Cooling	899	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
899	4	26 mM NaCl	260.0	21.0	90.0	2	Heating	900	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
900	5	21 mM NaCl	260.0	90.0	21.0	1	Cooling	901	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
901	6	21 mM NaCl	260.0	21.0	90.0	1	Heating	902	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
902	7	21 mM NaCl	260.0	90.0	21.0	2	Cooling	903	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
903	8	21 mM NaCl	260.0	21.0	90.0	2	Heating	904	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
904	9	17 mM NaCl	260.0	90.0	21.0	1	Cooling	905	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
905	10	17 mM NaCl	260.0	21.0	90.0	1	Heating	906	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
906	11	17 mM NaCl	260.0	90.0	21.0	2	Cooling	907	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
907	12	17 mM NaCl	260.0	21.0	90.0	2	Heating	908	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
908	13	8.3 mM NaCl	260.0	90.0	21.0	1	Cooling	909	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
909	14	8.3 mM NaCl	260.0	21.0	90.0	1	Heating	910	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
910	15	8.3 mM NaCl	260.0	90.0	21.0	2	Cooling	911	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
911	16	8.3 mM NaCl	260.0	21.0	90.0	2	Heating	912	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
912	17	26 mM NaCl	400.0	90.0	21.0	1	Cooling	913	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
913	18	26 mM NaCl	400.0	21.0	90.0	1	Heating	914	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
914	19	26 mM NaCl	400.0	90.0	21.0	2	Cooling	915	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
915	20	26 mM NaCl	400.0	21.0	90.0	2	Heating	916	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	26.0	mM																	
916	21	21 mM NaCl	400.0	90.0	21.0	1	Cooling	917	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
917	22	21 mM NaCl	400.0	21.0	90.0	1	Heating	918	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
918	23	21 mM NaCl	400.0	90.0	21.0	2	Cooling	919	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
919	24	21 mM NaCl	400.0	21.0	90.0	2	Heating	920	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	21.0	mM																	
920	25	17 mM NaCl	400.0	90.0	21.0	1	Cooling	921	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
921	26	17 mM NaCl	400.0	21.0	90.0	1	Heating	922	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
922	27	17 mM NaCl	400.0	90.0	21.0	2	Cooling	923	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
923	28	17 mM NaCl	400.0	21.0	90.0	2	Heating	924	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	17.0	mM																	
924	29	8.3 mM NaCl	400.0	90.0	21.0	1	Cooling	925	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
925	30	8.3 mM NaCl	400.0	21.0	90.0	1	Heating	926	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
926	31	8.3 mM NaCl	400.0	90.0	21.0	2	Cooling	927	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
927	32	8.3 mM NaCl	400.0	21.0	90.0	2	Heating	928	2024-01-31_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	8.3	mM																	
928	1	516 mM NaCl	260.0	90.0	21.0	1	Cooling	929	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
929	2	516 mM NaCl	260.0	21.0	90.0	1	Heating	930	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
930	3	516 mM NaCl	260.0	90.0	21.0	2	Cooling	931	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
931	4	516 mM NaCl	260.0	21.0	90.0	2	Heating	932	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
932	5	116 mM NaCl	260.0	90.0	21.0	1	Cooling	933	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
933	6	116 mM NaCl	260.0	21.0	90.0	1	Heating	934	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
934	7	116 mM NaCl	260.0	90.0	21.0	2	Cooling	935	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
935	8	116 mM NaCl	260.0	21.0	90.0	2	Heating	936	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
936	9	66 mM NaCl	260.0	90.0	21.0	1	Cooling	937	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
937	10	66 mM NaCl	260.0	21.0	90.0	1	Heating	938	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
938	11	66 mM NaCl	260.0	90.0	21.0	2	Cooling	939	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
939	12	66 mM NaCl	260.0	21.0	90.0	2	Heating	940	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
940	13	41 mM NaCl	260.0	90.0	21.0	1	Cooling	941	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
941	14	41 mM NaCl	260.0	21.0	90.0	1	Heating	942	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
942	15	41 mM NaCl	260.0	90.0	21.0	2	Cooling	943	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
943	16	41 mM NaCl	260.0	21.0	90.0	2	Heating	944	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
944	17	516 mM NaCl	400.0	90.0	21.0	1	Cooling	945	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
945	18	516 mM NaCl	400.0	21.0	90.0	1	Heating	946	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
946	19	516 mM NaCl	400.0	90.0	21.0	2	Cooling	947	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
947	20	516 mM NaCl	400.0	21.0	90.0	2	Heating	948	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	516.0	mM																	
948	21	116 mM NaCl	400.0	90.0	21.0	1	Cooling	949	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
949	22	116 mM NaCl	400.0	21.0	90.0	1	Heating	950	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
950	23	116 mM NaCl	400.0	90.0	21.0	2	Cooling	951	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
951	24	116 mM NaCl	400.0	21.0	90.0	2	Heating	952	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	116.0	mM																	
952	25	66 mM NaCl	400.0	90.0	21.0	1	Cooling	953	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
953	26	66 mM NaCl	400.0	21.0	90.0	1	Heating	954	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
954	27	66 mM NaCl	400.0	90.0	21.0	2	Cooling	955	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
955	28	66 mM NaCl	400.0	21.0	90.0	2	Heating	956	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	66.0	mM																	
956	29	41 mM NaCl	400.0	90.0	21.0	1	Cooling	957	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
957	30	41 mM NaCl	400.0	21.0	90.0	1	Heating	958	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
958	31	41 mM NaCl	400.0	90.0	21.0	2	Cooling	959	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
959	32	41 mM NaCl	400.0	21.0	90.0	2	Heating	960	2024-02-01_RNA_melting_NaCl.csv	RNA	16.0	20.0	Na(I)	41.0	mM																	
960	1	5 mM MgCl2	260.0	90.0	21.0	1	Cooling	961	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
961	2	5 mM MgCl2	260.0	21.0	90.0	1	Heating	962	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
962	3	5 mM MgCl2	260.0	90.0	21.0	2	Cooling	963	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
963	4	5 mM MgCl2	260.0	21.0	90.0	2	Heating	964	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
964	5	1 mM MgCl2	260.0	90.0	21.0	1	Cooling	965	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
965	6	1 mM MgCl2	260.0	21.0	90.0	1	Heating	966	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
966	7	1 mM MgCl2	260.0	90.0	21.0	2	Cooling	967	2024-02-14_RNA_melting_MgCl2_only_HEPES.csv																							
